Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST7022,Joseph Hill,Male,53.0,Pune,2023-02-22,2024-10-26,22774.3,1.0,hill43@example.com
CUST3084,Brenda Nguyen,,41 years,DELHI,2021-03-19,2025-10-10,59866.3,4.0,bnguyen@outlook.com
CUST9261,James Baker,FEMALE,68.0,jaipur,2021-06-26,2023-10-31,66623.2,2.0,jbaker@yahoo.com
CUST1907,Brittney Torres,Male,42.0,pune,2021-02-28,2025-03-05,31548.3,4.0,brittneytorres@hotmail.com
CUST1659,Jessica Nguyen,F,53.0,ahmedabad,2022-11-15,2024-06-25,35397.2,4.0,nguyen98@example.com
CUST3125,Joseph Carter,F,30.0,HYDERABAD,2022-09-03,2024-01-11,33733.2,,jcarter@yahoo.com
CUST7974,Mary Wilson,Female,43.0,BANGALORE,2018-03-16,2025-10-25,32172.7,6.0,mwilson@outlook.com
CUST6459,Joseph Brown,male,,ahmedabad,2022-01-11,2025-02-17,,4.0,brown95@gmail.com
CUST3960,,Female,34.0,hyderabad,2023-09-22,2024-01-29,69047.4,6.0,
CUST3028,Mary White,FEMALE,54.0,chennai,2023-09-10,2024-03-06,24321.7,2.0,marywhite@hotmail.com
CUST10560,Deborah Scott,Female,22 years,pune,2022-10-08,2024-09-19,78947.3,5.0,
CUST9428,Sandra Roberts,FEMALE,61.0,HYDERABAD,2022-05-25,2025-01-29,,10.0,roberts28@gmail.com
CUST2816,Mary Thomas,Female,21 years,Hyderabad,2021-07-15,2025-11-30,73281.6,1.0,mthomas@outlook.com
CUST4456,Rebecca Hill,Female,32.0,HYDERABAD,2019-07-21,2024-04-30,43156.4,10.0,hill18@yahoo.com
CUST1844,Ashley Nelson,F,43.0,Jaipur,2018-11-09,2024-11-03,47061.2,1.0,nelson64@gmail.com
CUST5537,Melissa White,male,28.0,Pune,2022-02-08,2023-11-28,48629.4,,mwhite@outlook.com
CUST10012,,f,47.0,Bangalore,2021-11-05,2024-06-11,13351.4,3.0,thomas93@gmail.com
CUST8190,Matthew Evans,MALE,64 years,,2020-06-07,2025-08-07,20197.9,7.0,matthewevans@example.com
CUST2032,Mark Pierce,M,20.0,Pune,2023-05-03,2024-04-30,47053.3,7.0,
CUST10513,Ronald Carroll,Male,59.0,MUMBAI,2018-02-14,2025-09-30,63224.8,8.0,carroll78@gmail.com
CUST3444,Ashley Johnson,f,39.0,,2018-10-04,2024-01-04,67752.7,3.0,johnson45@outlook.com
CUST1409,,F,54.0,KOLKATA,2023-06-16,2024-11-25,43418.3,8.0,donaldperez@gmail.com
CUST8499,Joseph Robinson,female,49.0,Ahmedabad,2018-10-13,2023-04-29,75559.7,1.0,josephrobinson@outlook.com
CUST2525,Nancy Williams,male,62.0,,2021-12-15,2023-12-12,61317.6,10.0,williams58@gmail.com
CUST10080,Michael Baker,f,39.0,Bangalore,2019-02-27,2023-12-21,,7.0,mbaker@yahoo.com
CUST1070,Patricia Roberts,m,,KOLKATA,2022-01-22,2023-10-07,28697.6,7.0,roberts74@example.com
CUST6087,Stephanie Carter,FEMALE,57.0,HYDERABAD,2020-12-27,2023-05-10,49456.5,6.0,stephaniecarter@outlook.com
CUST4836,James Flores,f,25.0,ahmedabad,2019-04-26,2024-12-10,12951.7,10.0,jflores@hotmail.com
CUST2426,Ashley Baker,f,30.0,Surat,2018-05-23,2025-08-11,12015.2,9.0,abaker@example.com
CUST9467,Patricia Harris,MALE,42.0,delhi,2023-12-08,2024-06-05,55029.0,10.0,patriciaharris@example.com
CUST10355,Melissa Ramirez,MALE,65.0,CHENNAI,2023-07-14,2023-12-10,43669.6,9.0,ramirez50@gmail.com
CUST3073,Anthony Perez,Female,20.0,ahmedabad,2021-11-10,2025-04-02,16401.8,7.0,perez39@example.com
CUST5583,Paul Evans,Female,58.0,Kolkata,2021-02-09,2023-03-08,39773.8,4.0,paulevans@gmail.com
CUST1404,Steven Wright,FEMALE,50.0,Nagpur,2023-02-10,2023-05-04,67654.5,5.0,swright@hotmail.com
CUST7606,Sarah Johnson,,,Nagpur,2022-05-13,2025-08-09,9072.3,3.0,johnson76@outlook.com
CUST2466,Mark Scott,male,66.0,Pune,2020-12-09,2023-10-04,23890.4,2.0,scott63@gmail.com
CUST6556,Sandra Walker,female,45.0,Pune,2019-01-25,2023-08-16,75560.5,2.0,walker37@outlook.com
CUST10988,Kenneth Wilson,male,22.0,Pune,2021-01-12,2024-02-07,74659.9,3.0,wilson98@example.com
CUST3853,Paul Taylor,MALE,69.0,Bangalore,2019-05-27,2025-08-16,54517.8,1.0,ptaylor@hotmail.com
CUST5238,Sharon Young,MALE,57.0,bangalore,2022-07-06,2023-11-03,22253.9,2.0,young94@outlook.com
CUST1820,Emily Taylor,F,27 years,pune,2021-12-25,2025-05-30,34162.8,9.0,taylor82@example.com
CUST5525,Richard Thomas,F,68.0,KOLKATA,2022-10-29,2023-07-11,60669.0,7.0,thomas79@gmail.com
CUST8883,Mary Anderson,f,43.0,MUMBAI,2019-02-28,2025-05-25,77125.7,7.0,manderson@example.com
CUST6763,Anthony White,F,23.0,ahmedabad,2022-08-30,2024-02-18,9508.2,3.0,white84@yahoo.com
CUST2678,Kenneth Miller,female,22.0,kolkata,2019-12-08,2023-02-04,18127.4,1.0,miller21@example.com
CUST8430,Jason Clark,Female,38.0,mumbai,2022-05-01,2025-07-08,24202.7,3.0,jclark@yahoo.com
CUST3621,Brian Robinson,MALE,46.0,KOLKATA,2018-08-15,2025-11-30,,1.0,robinson61@example.com
CUST6450,Matthew Perez,f,49.0,DELHI,2023-12-12,2024-12-04,58499.4,4.0,matthewperez@outlook.com
CUST1618,Emily Rodriguez,F,39 years,DELHI,2021-10-19,2024-11-24,,7.0,rodriguez35@example.com
CUST7870,Ashley Rivera,f,67.0,Hyderabad,2023-05-07,2023-02-08,79209.1,10.0,arivera@yahoo.com
CUST8778,Anthony Lewis,,58.0,Hyderabad,2023-06-02,2024-11-01,33700.1,9.0,anthonylewis@example.com
CUST10077,Paul Jackson,F,,PUNE,2019-03-16,2023-03-02,50081.8,3.0,jackson82@outlook.com
CUST5807,Richard Williams,M,63 years,chennai,2021-09-21,2025-03-18,46067.6,1.0,rwilliams@gmail.com
CUST2438,Barbara Martinez,f,29 years,MUMBAI,2018-06-16,2025-03-15,24019.9,3.0,martinez57@yahoo.com
CUST9209,Jason Jackson,female,53.0,Bangalore,2018-11-01,2023-02-15,50324.1,10.0,jasonjackson@example.com
CUST10132,Sandra Campbell,m,,,2021-02-04,2025-06-23,42863.2,9.0,
CUST4868,Thomas Ramirez,,22.0,PUNE,2019-05-17,2023-03-13,26186.8,2.0,
CUST7852,Barbara Lewis,m,58.0,jaipur,2022-03-19,2024-06-10,33187.6,2.0,lewis10@yahoo.com
CUST2117,Richard Miller,FEMALE,,Pune,2020-01-24,2023-09-06,75983.2,8.0,rmiller@yahoo.com
CUST3450,Betty Miller,f,65.0,surat,2018-05-26,2024-06-16,17456.7,7.0,bettymiller@example.com
CUST1415,Brian Adams,,45.0,nagpur,2022-10-26,2023-02-07,26738.0,8.0,adams79@hotmail.com
CUST2999,Diana Scott,Male,52.0,KOLKATA,2019-01-21,2025-12-11,24936.1,7.0,dscott@yahoo.com
CUST2924,,male,67.0,MUMBAI,2018-03-05,2024-07-26,22789.5,10.0,robertmoore@gmail.com
CUST8972,Emily Smith,MALE,23.0,MUMBAI,2018-11-22,2023-02-06,70722.0,1.0,emilysmith@hotmail.com
CUST2110,Jason Hernandez,f,,Lucknow,2020-05-07,2025-01-02,,4.0,jasonhernandez@gmail.com
CUST5906,George Rivera,female,60.0,MUMBAI,2020-02-04,2025-05-05,60373.7,9.0,grivera@yahoo.com
CUST8807,Stephanie Taylor,f,46.0,nagpur,2019-01-17,2025-03-18,12257.7,8.0,staylor@yahoo.com
CUST5409,Melissa Pierce,f,34.0,bangalore,2019-08-19,2023-04-29,59848.3,3.0,pierce46@gmail.com
CUST9280,Matthew Garcia,MALE,41.0,bangalore,2019-12-31,2025-07-08,65978.5,5.0,matthewgarcia@hotmail.com
CUST10950,Steven Thompson,f,23.0,pune,2019-01-24,2024-12-08,56910.5,10.0,steventhompson@gmail.com
CUST8940,Lisa Hernandez,f,24 years,Surat,2023-01-02,2023-11-29,73111.1,8.0,hernandez11@yahoo.com
CUST4969,Nancy Rivera,M,60.0,Jaipur,2023-03-22,2024-04-13,24331.1,5.0,rivera60@example.com
CUST7258,Joseph Wilson,m,25.0,lucknow,2023-02-14,2025-03-06,41469.0,4.0,wilson45@gmail.com
CUST10451,,F,,CHENNAI,2020-04-16,2025-04-13,47750.8,6.0,jackson56@outlook.com
CUST9317,Edward White,MALE,52.0,,2021-12-10,2025-07-14,70423.7,7.0,white24@outlook.com
CUST10297,Karen White,M,41.0,,2020-10-28,2023-09-29,11466.3,10.0,white98@gmail.com
CUST8272,Ronald Rivera,Male,69.0,Jaipur,2021-02-04,2025-02-16,51957.6,10.0,ronaldrivera@outlook.com
CUST7995,Brenda Allen,MALE,60.0,Ahmedabad,2019-07-25,2023-05-09,19973.4,9.0,allen37@outlook.com
CUST3860,Anthony Davis,Male,38.0,lucknow,2022-08-06,2023-01-20,13993.5,3.0,adavis@yahoo.com
CUST8843,Charles Mitchell,F,63.0,kolkata,2019-04-28,2024-02-19,36882.9,9.0,mitchell98@example.com
CUST10460,Richard Miller,male,18.0,lucknow,2022-01-14,,12413.2,,richardmiller@outlook.com
CUST8609,Melissa Clark,Male,39.0,,2023-07-19,2023-09-24,73030.1,6.0,melissaclark@gmail.com
CUST6846,Emily Baker,Female,23.0,Kolkata,2023-08-30,2023-07-01,45039.1,8.0,baker80@outlook.com
CUST9494,Sarah Evans,,19.0,,2019-09-20,2023-10-31,22149.6,8.0,sevans@gmail.com
CUST4138,James Nguyen,Male,29.0,Hyderabad,2023-07-11,2023-09-09,6072.6,9.0,jnguyen@hotmail.com
CUST6319,Susan Allen,Male,,delhi,2018-09-04,2023-01-17,34099.8,7.0,susanallen@gmail.com
CUST3254,Paul Ramirez,MALE,,,2020-01-30,2024-03-11,23474.6,8.0,ramirez23@outlook.com
CUST3267,Joseph Martinez,Male,61.0,jaipur,2023-02-13,2025-08-29,47832.4,4.0,josephmartinez@gmail.com
CUST7959,Steven Torres,m,,MUMBAI,2019-11-30,2025-02-18,51805.0,1.0,torres11@gmail.com
CUST4366,Brian Gonzalez,m,67.0,Hyderabad,2020-11-17,2023-03-12,49044.5,6.0,gonzalez32@gmail.com
CUST9022,Sarah Wilson,Female,21.0,chennai,2019-07-06,2024-08-20,11776.2,6.0,sarahwilson@outlook.com
CUST4053,William Flores,f,51.0,delhi,2022-04-22,2024-03-03,14256.7,7.0,williamflores@outlook.com
CUST10749,Thomas Wilson,male,60.0,chennai,2021-08-04,2023-12-17,15639.6,1.0,thomaswilson@hotmail.com
CUST4617,Kenneth Flores,Male,64 years,Nagpur,2022-03-23,2025-01-09,33543.4,1.0,kennethflores@yahoo.com
CUST1752,Ronald Adams,FEMALE,34.0,KOLKATA,2019-05-04,2024-07-26,7169.7,10.0,radams@hotmail.com
CUST3688,,Male,58.0,lucknow,2020-01-29,2025-03-27,20428.3,3.0,jgreen@gmail.com
CUST6952,Steven Moore,Female,54.0,Pune,2021-05-10,2024-11-19,42468.8,6.0,moore94@yahoo.com
CUST1556,Richard Allen,,,Pune,2023-06-17,2025-07-21,58919.4,9.0,richardallen@gmail.com
CUST7248,Jennifer King,Female,64.0,Ahmedabad,2023-10-04,2025-06-09,28314.2,1.0,jking@hotmail.com
CUST10511,Paul Lopez,FEMALE,52.0,jaipur,2019-05-10,2024-10-17,74794.8,2.0,
CUST8600,Mark Hall,F,63.0,Kolkata,2021-12-07,2023-06-18,5569.0,2.0,hall27@outlook.com
CUST2584,Donald Gonzalez,MALE,,delhi,2023-01-13,2024-11-29,69866.3,3.0,gonzalez62@gmail.com
CUST10757,Richard Martin,f,51.0,ahmedabad,2022-09-21,2024-10-22,22533.8,7.0,rmartin@hotmail.com
CUST7738,,FEMALE,33.0,BANGALORE,2019-11-25,2025-12-26,18782.2,4.0,nguyen60@gmail.com
CUST1473,,male,47.0,Ahmedabad,2021-02-06,2025-02-04,37432.0,2.0,stevenharris@outlook.com
CUST1157,Brenda Smith,F,54 years,jaipur,2022-09-28,2023-04-01,,5.0,brendasmith@hotmail.com
CUST4926,Brittney Roberts,male,37 years,ahmedabad,2018-11-10,2024-07-08,73056.3,,roberts82@gmail.com
CUST1260,Mary Taylor,m,32.0,,2018-05-21,2024-06-23,49196.1,3.0,taylor53@hotmail.com
CUST10926,Brian Carter,Male,26.0,MUMBAI,2019-10-18,2023-02-11,37826.2,9.0,briancarter@yahoo.com
CUST6224,Diana Perez,male,41.0,Surat,2019-05-19,2025-11-03,26837.5,5.0,dianaperez@example.com
CUST10085,Susan Robinson,female,56.0,MUMBAI,2020-09-05,2023-12-16,27294.9,1.0,susanrobinson@outlook.com
CUST8183,Thomas Martin,f,40.0,nagpur,2020-11-05,2023-08-12,53115.0,5.0,martin40@gmail.com
CUST8891,Ashley Davis,f,49.0,lucknow,2018-02-24,,19650.5,7.0,adavis@example.com
CUST3028,Sharon Clark,f,,MUMBAI,2022-10-28,2025-04-04,78639.2,7.0,sharonclark@gmail.com
CUST3506,Brian Thompson,Female,,Hyderabad,2023-04-14,2023-04-27,43370.5,6.0,bthompson@outlook.com
CUST3949,Nancy Thomas,male,,Surat,2018-04-06,2025-07-15,29447.4,3.0,thomas45@example.com
CUST2758,,f,,MUMBAI,2020-02-27,2024-07-29,22085.0,8.0,lopez37@gmail.com
CUST1049,Robert Clark,,46.0,lucknow,2021-12-17,2024-03-09,64590.6,7.0,rclark@gmail.com
CUST7648,Jason Hernandez,F,26 years,Ahmedabad,2022-02-22,2024-07-09,79939.2,1.0,hernandez11@outlook.com
CUST2417,John Lee,MALE,,Kolkata,2021-10-22,2023-07-12,48801.9,5.0,lee17@hotmail.com
CUST5958,Kenneth Martinez,FEMALE,50.0,lucknow,2020-04-11,2024-01-17,25434.2,1.0,martinez18@outlook.com
CUST6916,Nancy Campbell,MALE,35.0,Nagpur,2019-02-15,2024-07-09,79735.5,3.0,campbell62@hotmail.com
CUST5412,Donald Mitchell,female,47.0,delhi,2019-06-23,2024-12-17,7274.4,3.0,dmitchell@yahoo.com
CUST2121,Brenda Green,Male,,CHENNAI,2022-05-15,2024-03-09,33048.1,8.0,bgreen@gmail.com
CUST3764,Charles Pierce,,56 years,,2021-07-31,2025-08-25,37877.0,6.0,pierce35@gmail.com
CUST2786,Melissa Johnson,Male,70.0,Bangalore,2021-03-23,,25373.7,,johnson35@gmail.com
CUST7146,Kathleen Baker,MALE,21 years,pune,2020-11-09,2024-04-20,10928.4,8.0,kathleenbaker@outlook.com
CUST8501,Sharon Allen,female,47.0,Delhi,2020-02-28,2023-10-15,41112.9,7.0,sallen@outlook.com
CUST1998,Jennifer Moore,F,,surat,2023-07-15,2023-03-04,26996.8,3.0,jmoore@hotmail.com
CUST3101,Anthony Harris,f,36.0,mumbai,2022-06-11,,54234.8,9.0,aharris@hotmail.com
CUST9802,,F,66.0,,2022-09-27,2025-09-30,54099.8,5.0,wilson53@example.com
CUST8633,,Male,43.0,Mumbai,2022-05-05,2025-09-12,25294.9,9.0,sanchez46@hotmail.com
CUST7229,Brenda Martin,Female,58.0,Ahmedabad,2020-02-14,2024-10-28,43802.4,8.0,brendamartin@outlook.com
CUST9086,Richard Wilson,Male,60.0,KOLKATA,2020-11-06,2023-07-26,54495.5,7.0,rwilson@example.com
CUST1646,Anthony Johnson,FEMALE,22.0,Ahmedabad,2021-08-13,2025-12-09,20071.6,4.0,anthonyjohnson@gmail.com
CUST6213,James Perez,m,66.0,Bangalore,2021-01-13,2025-10-31,8178.9,7.0,perez49@example.com
CUST10143,Mary Sanchez,Female,33.0,chennai,2019-06-05,2023-05-11,52785.4,8.0,msanchez@example.com
CUST7264,George Taylor,female,62.0,Mumbai,2019-01-10,2023-05-01,44899.9,10.0,georgetaylor@gmail.com
CUST7114,Donald Roberts,Male,61.0,MUMBAI,2020-11-04,2025-04-20,22179.0,5.0,donaldroberts@yahoo.com
CUST6994,Brian Mitchell,Male,41.0,PUNE,2018-12-18,2023-11-02,69503.3,9.0,brianmitchell@gmail.com
CUST5622,Thomas Lewis,Female,38.0,PUNE,2020-12-24,2025-10-29,11492.2,6.0,lewis45@gmail.com
CUST7615,Steven Sanchez,F,37 years,nagpur,2022-10-06,2024-01-21,19268.0,1.0,sanchez25@yahoo.com
CUST1033,Cynthia Lopez,M,67.0,HYDERABAD,2021-09-05,2023-06-05,41896.8,6.0,lopez32@yahoo.com
CUST1527,Brenda Taylor,male,55.0,kolkata,2022-06-14,,34548.5,6.0,
CUST5817,Matthew Perez,Female,29.0,kolkata,2018-03-15,2025-08-25,65772.3,1.0,matthewperez@outlook.com
CUST6632,Robert Williams,female,54.0,CHENNAI,2021-09-11,2025-07-12,14870.4,2.0,williams72@example.com
CUST3689,Linda Anderson,Male,43 years,hyderabad,2019-03-26,2024-03-31,61260.1,1.0,anderson58@gmail.com
CUST6798,Cynthia Williams,F,50.0,Delhi,2023-09-22,2024-10-01,61657.0,8.0,cwilliams@yahoo.com
CUST6269,Cynthia Rodriguez,Female,39.0,delhi,2019-10-20,2024-05-14,,7.0,cynthiarodriguez@hotmail.com
CUST8972,Betty Taylor,MALE,22.0,surat,2018-07-12,2024-05-29,44824.9,7.0,bettytaylor@outlook.com
CUST5139,Barbara Lee,Male,33.0,JAIPUR,2021-01-02,2025-09-28,47973.6,4.0,barbaralee@outlook.com
CUST6502,Brittney Young,female,23 years,JAIPUR,2018-03-09,2024-12-11,26910.1,10.0,brittneyyoung@outlook.com
CUST10885,Amanda Moore,M,33.0,,2023-08-31,2025-03-27,62007.4,9.0,amandamoore@hotmail.com
CUST3406,Linda White,female,55.0,CHENNAI,2018-01-15,,22547.5,4.0,lwhite@gmail.com
CUST10130,Sarah Scott,FEMALE,27.0,Nagpur,2018-07-01,2023-10-04,35870.1,4.0,sscott@outlook.com
CUST3476,James Torres,M,57.0,,2019-09-08,,21952.9,2.0,jtorres@hotmail.com
CUST1889,David Flores,FEMALE,56.0,ahmedabad,2020-08-03,2024-11-23,9670.4,10.0,flores61@yahoo.com
CUST5379,Betty Martin,m,57.0,DELHI,2023-07-09,2023-06-14,60974.4,1.0,bmartin@outlook.com
CUST1722,Laura Brown,m,69.0,ahmedabad,2023-09-13,2023-02-12,65123.5,2.0,lbrown@gmail.com
CUST8627,Jennifer Pierce,f,64.0,surat,2021-06-02,2023-01-05,,8.0,jpierce@yahoo.com
CUST1782,,m,28.0,Pune,2019-09-03,2024-10-16,78363.9,4.0,sadams@example.com
CUST4397,,female,58.0,Jaipur,2021-12-09,2025-08-24,75165.4,3.0,jyoung@example.com
CUST9788,Sarah Baker,m,42.0,ahmedabad,2021-11-26,2023-07-16,49358.8,2.0,sarahbaker@hotmail.com
CUST7439,William Scott,Female,40.0,Pune,2019-08-14,2025-02-21,60741.3,9.0,scott46@outlook.com
CUST4175,Paul Carter,F,51.0,Mumbai,2018-11-08,2024-10-15,41645.9,2.0,paulcarter@outlook.com
CUST2752,Matthew Rodriguez,male,53 years,BANGALORE,2019-03-17,2023-03-13,30383.1,4.0,rodriguez32@example.com
CUST2557,Steven Adams,Male,62.0,bangalore,2021-01-14,2024-10-08,22809.1,5.0,stevenadams@example.com
CUST7506,Kathleen Carroll,F,,Chennai,2019-07-08,,15222.8,6.0,kathleencarroll@example.com
CUST2517,Linda Evans,female,,lucknow,2019-10-24,2024-04-11,12137.3,6.0,lindaevans@yahoo.com
CUST9331,,Male,64.0,Surat,2023-01-20,2024-07-14,62686.2,8.0,torres13@hotmail.com
CUST10403,Barbara Thomas,F,54.0,Surat,2020-07-19,2024-10-29,,8.0,thomas48@yahoo.com
CUST5735,Steven Brown,male,20.0,surat,2021-08-14,2024-01-19,37240.5,10.0,brown48@gmail.com
CUST5055,Thomas Wilson,FEMALE,29.0,Nagpur,2020-01-13,2023-07-13,57485.3,3.0,thomaswilson@hotmail.com
CUST2188,Matthew Harris,MALE,22.0,chennai,2021-11-15,2025-06-18,74992.4,10.0,harris75@outlook.com
CUST1431,Barbara Williams,,59 years,Delhi,2022-11-22,2023-02-17,,10.0,williams44@gmail.com
CUST1108,Nancy Taylor,,19.0,,2018-06-25,2024-01-01,68701.7,1.0,ntaylor@hotmail.com
CUST10441,Patricia Scott,Female,47.0,CHENNAI,2023-12-10,2025-03-16,19765.3,6.0,scott48@gmail.com
CUST6057,Jennifer Scott,m,35.0,PUNE,2020-10-17,2024-11-03,72387.0,4.0,jenniferscott@hotmail.com
CUST10632,,F,28.0,BANGALORE,2020-04-22,2025-01-03,52246.7,9.0,donaldjackson@gmail.com
CUST9824,Jason Torres,F,37.0,Lucknow,2021-05-03,,44758.5,6.0,jtorres@hotmail.com
CUST5908,Robert Sanchez,FEMALE,57 years,Pune,2022-10-31,2025-05-12,16547.1,6.0,robertsanchez@example.com
CUST9759,,m,20.0,Kolkata,2019-05-26,2023-12-27,70953.2,3.0,patriciawright@gmail.com
CUST3975,Jason Pierce,F,,Delhi,2018-07-22,2024-06-02,54150.5,9.0,pierce64@outlook.com
CUST4254,Mary Miller,Female,68 years,DELHI,2021-05-17,2025-05-15,70776.1,5.0,marymiller@outlook.com
CUST10820,Kathleen Lopez,f,55.0,MUMBAI,2020-02-01,2023-06-05,40352.7,,kathleenlopez@yahoo.com
CUST10425,Sandra Ramirez,m,37.0,hyderabad,2018-01-25,2025-03-24,76174.8,4.0,sandraramirez@hotmail.com
CUST7684,John Lewis,MALE,52.0,kolkata,2018-01-26,2024-03-21,78874.4,10.0,lewis43@gmail.com
CUST1565,Mark Adams,MALE,19.0,bangalore,2019-05-10,2024-04-19,69474.2,5.0,
CUST8923,Sarah Hernandez,m,20.0,Kolkata,2021-10-21,2025-02-01,9244.8,8.0,sarahhernandez@hotmail.com
CUST10865,Sandra Thomas,F,33.0,BANGALORE,2022-11-11,2024-11-20,20186.1,3.0,thomas39@example.com
CUST2666,Emily Roberts,female,40.0,jaipur,2022-07-02,2024-08-14,44089.6,3.0,eroberts@gmail.com
CUST9641,,FEMALE,,delhi,2021-10-04,2023-10-14,75504.2,5.0,stevengonzalez@outlook.com
CUST9984,Matthew Scott,M,53.0,hyderabad,2018-02-17,2024-08-12,77788.6,10.0,scott19@hotmail.com
CUST4524,James Rodriguez,,39.0,hyderabad,2023-05-28,2025-03-09,37936.8,2.0,jamesrodriguez@example.com
CUST4694,John Torres,m,67 years,chennai,2018-02-21,2024-08-31,17600.8,5.0,torres33@yahoo.com
CUST9309,Laura Wilson,male,60.0,chennai,2019-08-03,2025-01-25,44356.0,,laurawilson@gmail.com
CUST5415,Jessica Anderson,m,18.0,Jaipur,2023-03-29,2025-03-18,26073.0,4.0,janderson@outlook.com
CUST8799,Karen Moore,F,68 years,PUNE,2019-02-23,2023-12-13,17398.3,4.0,moore45@yahoo.com
CUST7695,Brittney Jones,female,68.0,Mumbai,2021-06-23,2025-12-22,44210.3,6.0,bjones@gmail.com
CUST3445,Brenda Carter,m,42.0,Kolkata,2019-12-07,2024-03-21,32651.5,5.0,carter20@hotmail.com
CUST10896,David Martinez,Female,50 years,delhi,2022-02-07,2023-06-05,20188.7,,martinez76@hotmail.com
CUST8220,Amanda Scott,f,23.0,ahmedabad,2022-05-26,2025-08-14,19959.3,3.0,scott91@hotmail.com
CUST6863,Robert Moore,Female,28.0,JAIPUR,2021-04-17,2024-01-04,29993.9,8.0,moore98@gmail.com
CUST10214,Mark Wright,female,45.0,Surat,2021-03-07,2025-01-12,25682.9,5.0,markwright@outlook.com
CUST9779,James Thompson,M,50.0,nagpur,2022-12-06,,22456.2,2.0,thompson50@yahoo.com
CUST2215,Brian Johnson,,68.0,CHENNAI,2022-01-14,2025-06-07,70076.3,,johnson24@hotmail.com
CUST7237,Mary Davis,Male,,kolkata,2021-03-21,2024-10-05,7826.1,2.0,mdavis@gmail.com
CUST7658,Donald Flores,,53.0,Nagpur,2019-03-12,2024-02-14,40125.5,4.0,donaldflores@hotmail.com
CUST6047,Brenda Ramirez,F,45.0,JAIPUR,2018-05-18,2024-11-10,11758.8,5.0,bramirez@outlook.com
CUST10588,Ashley Rivera,MALE,51.0,hyderabad,2019-10-17,2024-02-03,64447.5,2.0,rivera28@yahoo.com
CUST7955,Nancy Thomas,m,18.0,Surat,2021-07-05,2025-07-18,24553.9,10.0,nthomas@yahoo.com
CUST10911,David Torres,f,59.0,bangalore,2023-12-08,2024-04-16,69271.4,6.0,dtorres@hotmail.com
CUST10669,Deborah Walker,male,51.0,,2023-09-02,2023-10-29,59357.7,1.0,deborahwalker@yahoo.com
CUST8242,Jennifer Miller,FEMALE,69 years,Kolkata,2018-09-15,2023-01-20,13005.5,6.0,jmiller@gmail.com
CUST2421,Sandra Allen,male,24.0,BANGALORE,2023-03-12,2023-09-15,17726.7,2.0,sandraallen@example.com
CUST6003,Jason Thomas,FEMALE,44.0,DELHI,2023-04-21,2023-09-11,16691.6,4.0,jasonthomas@example.com
CUST5009,Linda Thomas,Male,26.0,,2019-10-29,2024-12-13,55287.9,,lindathomas@example.com
CUST10299,David Scott,Male,69.0,HYDERABAD,2021-01-23,2024-02-19,21277.1,7.0,davidscott@gmail.com
CUST4584,,Male,53.0,PUNE,2023-01-08,2024-03-10,17405.9,8.0,williams62@hotmail.com
CUST3521,Melissa Perez,F,38.0,,2023-09-07,2024-05-26,37870.8,9.0,melissaperez@example.com
CUST5929,Thomas Harris,female,44.0,delhi,2023-12-01,2025-07-17,46983.7,8.0,harris65@outlook.com
CUST8993,Kathleen Harris,Female,67.0,JAIPUR,2022-12-07,2023-06-21,39017.8,2.0,harris17@gmail.com
CUST5270,William Allen,female,64.0,Jaipur,2022-02-26,2025-12-25,76731.1,7.0,allen39@yahoo.com
CUST4279,Ashley Lewis,M,,Mumbai,2020-05-16,2025-08-08,8017.7,3.0,alewis@example.com
CUST2911,Brittney Martin,male,52.0,kolkata,2022-07-29,2023-06-10,63535.7,5.0,martin74@yahoo.com
CUST3348,Mary Williams,Female,56.0,mumbai,2022-06-23,2024-01-14,40782.3,4.0,marywilliams@example.com
CUST3444,Mary Evans,Female,20 years,PUNE,2019-12-30,2024-03-23,,4.0,maryevans@example.com
CUST5644,Ronald Thomas,Male,58.0,chennai,2018-10-03,2024-05-11,26508.0,3.0,rthomas@yahoo.com
CUST10970,David Smith,male,63.0,KOLKATA,2022-02-10,2025-10-26,22597.3,1.0,smith39@yahoo.com
CUST7626,Nancy Lee,female,29.0,,2018-01-26,2023-05-08,15576.1,8.0,lee69@hotmail.com
CUST9161,James Rodriguez,f,38.0,,2018-06-29,2023-04-03,66197.1,6.0,rodriguez12@example.com
CUST6668,John Garcia,FEMALE,60.0,Delhi,2022-01-23,2024-10-24,60799.5,2.0,garcia34@example.com
CUST1697,Amanda Carter,m,,JAIPUR,2019-08-16,2024-11-20,70354.7,10.0,carter25@gmail.com
CUST3279,Elizabeth Nguyen,Female,34.0,surat,2021-10-24,2024-03-26,25970.5,4.0,elizabethnguyen@outlook.com
CUST8863,Karen Rivera,f,39.0,Ahmedabad,2018-11-24,2025-12-16,21208.8,4.0,krivera@example.com
CUST9877,Kenneth Scott,m,39 years,Ahmedabad,2020-08-06,2025-11-17,71841.2,9.0,kscott@gmail.com
CUST3625,Brittney Martinez,m,40.0,Kolkata,2022-12-15,,62920.7,2.0,martinez96@hotmail.com
CUST1209,,M,45.0,DELHI,2022-07-13,2023-06-12,33547.4,1.0,wilson45@yahoo.com
CUST10977,Ashley Miller,male,33.0,Hyderabad,2021-01-11,,56819.8,5.0,miller82@yahoo.com
